0,1525,0
1.0003279763857,1524.99999999984,0
2.0006559527714,1524.99999999745,0
3.0009839291571,1524.99999998708,0
4.0013119055428,1524.99999995917,0
5.0016398819285,1524.99999990032,0
6.0019678583142,1524.9999997933,0
7.0022958346999,1524.99999961706,0
8.0026238110856,1524.99999934672,0
9.0029517874713,1524.99999895356,0
10.003279763857,1524.99999840507,0
11.0036077402427,1524.99999766486,0
12.0039357166284,1524.99999669275,0
13.0042636930141,1524.99999544471,0
14.0045916693998,1524.99999387291,0
15.0049196457855,1524.99999192565,0
16.0052476221712,1524.99998954745,0
17.0055755985569,1524.99998667896,0
18.0059035749426,1524.99998325704,0
19.0062315513283,1524.99997921468,0
20.006559527714,1524.99997448108,0
21.0068875040997,1524.99996898159,0
22.0072154804854,1524.99996263775,0
23.0075434568711,1524.99995536725,0
24.0078714332568,1524.99994708396,0
25.0081994096425,1524.99993769794,0
26.0085273860282,1524.99992711541,0
27.0088553624139,1524.99991523874,0
28.0091833387996,1524.99990196651,0
29.0095113151853,1524.99988719345,0
30.009839291571,1524.99987081046,0
31.0101672679567,1524.99985270462,0
32.0104952443424,1524.99983275919,0
33.0108232207281,1524.99981085359,0
34.0111511971138,1524.99978686341,0
35.0114791734995,1524.99976066043,0
36.0118071498852,1524.99973211257,0
37.0121351262709,1524.99970108395,0
38.0124631026566,1524.99966743486,0
39.0127910790423,1524.99963102175,0
40.013119055428,1524.99959169725,0
41.0134470318137,1524.99954931016,0
42.0137750081994,1524.99950370546,0
43.0141029845851,1524.99945472428,0
44.0144309609708,1524.99940220395,0
45.0147589373565,1524.99934597795,0
46.0150869137422,1524.99928587594,0
47.0154148901279,1524.99922172376,0
48.0157428665136,1524.99915334342,0
49.0160708428993,1524.99908055309,0
50.016398819285,1524.99900316712,0
51.0167267956707,1524.99892099603,0
52.0170547720564,1524.99883384652,0
53.0173827484421,1524.99874152145,0
54.0177107248278,1524.99864381987,0
55.0180387012135,1524.99854053698,0
56.0183666775992,1524.99843146416,0
57.0186946539849,1524.99831638898,0
58.0190226303706,1524.99819509515,0
59.0193506067563,1524.99806736258,0
60.019678583142,1524.99793296734,0
61.0200065595277,1524.99779168167,0
62.0203345359134,1524.99764327399,0
63.0206625122991,1524.99748750888,0
64.0209904886848,1524.99732414711,0
65.0213184650705,1524.99715294561,0
66.0216464414562,1524.99697365748,0
67.0219744178419,1524.996786032,0
68.0223023942276,1524.99658981462,0
69.0226303706133,1524.99638474695,0
70.022958346999,1524.9961705668,0
71.0232863233847,1524.99594700813,0
72.0236142997704,1524.99571380107,0
73.0239422761561,1524.99547067194,0
74.0242702525418,1524.99521734321,0
75.0245982289275,1524.99495353354,0
76.0249262053132,1524.99467895776,0
77.0252541816989,1524.99439332686,0
78.0255821580846,1524.99409634801,0
79.0259101344703,1524.99378772457,0
80.026238110856,1524.99346715603,0
81.0265660872417,1524.99313433809,0
82.0268940636274,1524.99278896261,0
83.0272220400131,1524.99243071762,0
84.0275500163988,1524.99205928732,0
85.0278779927845,1524.99167435209,0
86.0282059691702,1524.99127558848,0
87.0285339455559,1524.9908626692,0
88.0288619219416,1524.99043526314,0
89.0291898983273,1524.98999303538,0
90.029517874713,1524.98953564715,0
91.0298458510987,1524.98906275585,0
92.0301738274844,1524.98857401507,0
93.0305018038701,1524.98806907455,0
94.0308297802558,1524.98754758024,0
95.0311577566415,1524.98700917421,0
96.0314857330272,1524.98645349474,0
97.0318137094129,1524.98588017628,0
98.0321416857986,1524.98528884943,0
99.0324696621843,1524.98467914099,0
100.03279763857,1524.9840506739,0
101.033125614956,1524.98340306731,0
102.033453591341,1524.9827359365,0
103.033781567727,1524.98204889296,0
104.034109544113,1524.98134154434,0
105.034437520499,1524.98061349444,0
106.034765496884,1524.97986434327,0
107.03509347327,1524.97909368699,0
108.035421449656,1524.97830111792,0
109.035749426041,1524.97748622459,0
110.036077402427,1524.97664859166,0
111.036405378813,1524.97578779999,0
112.036733355198,1524.97490342661,0
113.037061331584,1524.9739950447,0
114.03738930797,1524.97306222364,0
115.037717284356,1524.97210452897,0
116.038045260741,1524.9711215224,0
117.038373237127,1524.97011276182,0
118.038701213513,1524.96907780127,0
119.039029189898,1524.968016191,0
